ID,hoard_id,coin_group_id,start_year,end_year,revised_start,revised_end,ruler,dynasty,denomination,num_coins,mint,imported,created,updated
451,THS-451,THS-451-1,565,602,565,602,Heraklios,Eastern Roman Empire,20 nummi,5,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
452,THS-452,THS-452-1,629,630,629,630,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
453,THS-453,THS-453-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
454,THS-454,THS-454-1,564,565,564,565,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
455,THS-455,THS-455-1,568,578,568,578,Justin II,Eastern Roman Empire,5 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
456,THS-456,THS-456-1,586,587,586,587,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
457,THS-457,THS-457-1,604,605,604,605,Phokas,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
458,THS-458,THS-458-1,574,578,574,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
459,THS-459,THS-459-1,571,572,571,572,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
460,THS-460,THS-460-1,563,564,563,564,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
461,THS-461,THS-461-1,575,576,575,576,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
462,THS-462,THS-462-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
463,THS-463,THS-463-1,518,527,518,527,Justin I,Eastern Roman Empire,2 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
464,THS-464,THS-464-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
465,THS-465,THS-465-1,578,582,578,582,Tiberius II Constantine,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
466,THS-466,THS-466-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
467,THS-467,THS-467-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
468,THS-468,THS-468-1,575,576,575,576,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
469,THS-469,THS-469-1,582,583,582,583,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
470,THS-470,THS-470-1,586,587,586,587,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
471,THS-471,THS-471-1,591,592,591,592,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
472,THS-472,THS-472-1,565,578,565,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
473,THS-473,THS-473-1,583,584,583,584,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
474,THS-474,THS-474-1,584,585,584,585,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
475,THS-475,THS-475-1,565,578,565,578,Justin II,Eastern Roman Empire,10 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
476,THS-476,THS-476-1,625,626,625,626,Heraklios,Eastern Roman Empire,40 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
477,THS-477,THS-477-1,567,568,567,568,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
478,THS-478,THS-478-1,574,577,574,577,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
479,THS-479,THS-479-1,565,602,565,602,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
480,THS-480,THS-480-1,565,578,565,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
481,THS-481,THS-481-1,582,602,582,602,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
482,THS-482,THS-482-1,565,578,565,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
483,THS-483,THS-483-1,582,602,582,602,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
484,THS-484,THS-484-1,565,578,565,578,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
485,THS-485,THS-485-1,582,602,582,602,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
486,THS-486,THS-486-1,584,585,584,585,Maurice,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
487,THS-487,THS-487-1,589,590,589,590,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
488,THS-488,THS-488-1,591,592,591,592,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
489,THS-489,THS-489-1,593,594,593,594,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
490,THS-490,THS-490-1,601,602,601,602,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
491,THS-491,THS-491-1,582,602,582,602,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
492,THS-492,THS-492-1,593,602,593,602,Maurice,Eastern Roman Empire,10 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
493,THS-493,THS-493-1,612,623,612,623,Heraklios,Eastern Roman Empire,40 nummi,3,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
494,THS-494,THS-494-1,622,623,622,623,Heraklios,Eastern Roman Empire,40 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
495,THS-495,THS-495-1,629,630,629,630,Heraklios,Eastern Roman Empire,40 nummi,3,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
496,THS-496,THS-496-1,621,630,621,630,Heraklios,Eastern Roman Empire,40 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
497,THS-497,THS-497-1,615,616,615,616,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
498,THS-498,THS-498-1,618,619,618,619,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
499,THS-499,THS-499-1,622,623,622,623,Heraklios,Eastern Roman Empire,40 nummi,2,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
500,THS-500,THS-500-1,623,624,623,624,Heraklios,Eastern Roman Empire,40 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
501,THS-501,THS-501-1,624,625,624,625,Heraklios,Eastern Roman Empire,40 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
502,THS-502,THS-502-1,626,627,626,627,Heraklios,Eastern Roman Empire,40 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
503,THS-503,THS-503-1,629,630,629,630,Heraklios,Eastern Roman Empire,40 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
504,THS-504,THS-504-1,610,611,610,611,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
505,THS-505,THS-505-1,614,615,614,615,Heraklios,Eastern Roman Empire,20 nummi,3,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
506,THS-506,THS-506-1,616,617,616,617,Heraklios,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
507,THS-507,THS-507-1,617,618,617,618,Heraklios,Eastern Roman Empire,20 nummi,3,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
508,THS-508,THS-508-1,613,620,613,620,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
509,THS-509,THS-509-1,618,619,618,619,Heraklios,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
510,THS-510,THS-510-1,619,620,619,620,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
511,THS-511,THS-511-1,622,623,622,623,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
512,THS-512,THS-512-1,626,627,626,627,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
513,THS-513,THS-513-1,563,564,563,564,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
514,THS-514,THS-514-1,562,565,562,565,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
515,THS-515,THS-515-1,527,538,527,538,Justinian I,Eastern Roman Empire,2 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
516,THS-516,THS-516-1,565,570,565,570,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
517,THS-517,THS-517-1,567,568,567,568,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
518,THS-518,THS-518-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,4,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
519,THS-519,THS-519-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,4,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
520,THS-520,THS-520-1,572,573,572,573,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
521,THS-521,THS-521-1,574,575,574,575,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
522,THS-522,THS-522-1,577,578,577,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
523,THS-523,THS-523-1,570,578,570,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
524,THS-524,THS-524-1,579,579,579,579,Tiberius II Constantine,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
525,THS-525,THS-525-1,579,582,579,582,Tiberius II Constantine,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
526,THS-526,THS-526-1,569,579,569,579,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
527,THS-527,THS-527-1,584,585,584,585,Maurice,Eastern Roman Empire,20 nummi,3,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
528,THS-528,THS-528-1,586,587,586,587,Maurice,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
529,THS-529,THS-529-1,586,588,586,588,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
530,THS-530,THS-530-1,588,589,588,589,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
531,THS-531,THS-531-1,589,590,589,590,Maurice,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
532,THS-532,THS-532-1,593,594,593,594,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
533,THS-533,THS-533-1,594,595,594,595,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
534,THS-534,THS-534-1,595,596,595,596,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
535,THS-535,THS-535-1,600,601,600,601,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
536,THS-536,THS-536-1,583,602,583,602,Maurice,Eastern Roman Empire,20 nummi,3,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
537,THS-537,THS-537-1,565,602,565,602,Heraklios,Eastern Roman Empire,20 nummi,4,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
538,THS-538,THS-538-1,602,604,602,604,Phokas,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
539,THS-539,THS-539-1,602,610,602,610,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
540,THS-540,THS-540-1,614,615,614,615,Heraklios,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
541,THS-541,THS-541-1,562,614,562,614,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
542,THS-542,THS-542-1,579,579,579,579,Tiberius II Constantine,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
543,THS-543,THS-543-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
544,THS-544,THS-544-1,571,572,571,572,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
545,THS-545,THS-545-1,574,575,574,575,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
546,THS-546,THS-546-1,613,615,613,615,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
547,THS-547,THS-547-1,614,615,614,615,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
548,THS-548,THS-548-1,619,620,619,620,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
549,THS-549,THS-549-1,527,538,527,538,Justinian I,Eastern Roman Empire,16 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
550,THS-550,THS-550-1,565,578,565,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
551,THS-551,THS-551-1,565,578,565,578,Justin II,Eastern Roman Empire,5 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
552,THS-552,THS-552-1,582,602,582,602,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
553,THS-553,THS-553-1,613,618,613,618,Heraklios,Eastern Roman Empire,40 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
554,THS-554,THS-554-1,568,578,568,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
555,THS-555,THS-555-1,565,566,565,566,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
556,THS-556,THS-556-1,567,568,567,568,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
557,THS-557,THS-557-1,583,584,583,584,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
558,THS-558,THS-558-1,589,590,589,590,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
559,THS-559,THS-559-1,591,592,591,592,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
560,THS-560,THS-560-1,600,601,600,601,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
561,THS-561,THS-561-1,602,604,602,604,Phokas,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
562,THS-562,THS-562-1,604,605,604,605,Phokas,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
563,THS-563,THS-563-1,616,617,616,617,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
564,THS-564,THS-564-1,610,611,610,611,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
565,THS-565,THS-565-1,564,565,564,565,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
566,THS-566,THS-566-1,626,627,626,627,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
567,THS-567,THS-567-1,602,602,602,602,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
568,THS-568,THS-568-1,567,568,567,568,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
569,THS-569,THS-569-1,563,564,563,564,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
570,THS-570,THS-570-1,564,565,564,565,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
572,THS-572,THS-572-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
573,THS-573,THS-573-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
574,THS-574,THS-574-1,574,575,574,575,Justin II,Eastern Roman Empire,20 nummi,5,Thessaloniki,2018-03-21 16:14:32.899515,2018-03-21 16:14:32.899988,2018-03-21 16:14:32.900393
